name,url,id,type,address,label,feature,price,comment1,comment2,comment3,comment_count,lng,lat
玫瑰花园自助烤肉(青年路店) 分店,/shop/5703539,5703539,自助餐,朝阳区青年路西里3号院10号楼1楼 57117722,自助餐 十里堡,培根 五花肉 烤虾,58,8.6,8.5,8.8,707,116.52112,39.939793
猜火车电影餐厅,/shop/3280771,3280771,贵州菜,东城区方家胡同46号c1座 64060658,贵州菜 婚宴酒店 安定门 东直门,酸菜炒汤圆 椒香野生菌 苗王一味骨,86,8.2,9,8.5,707,116.41795,39.95008
新辣道鱼火锅(西单华威店) 分店,/shop/3546265,3546265,火锅,西城区西单北大街130号西单华威大厦8楼 66019969,鱼火锅 西单,梭边鱼 虾丸 徐妈豆腐,87,8.4,8.1,7.9,706,116.380714,39.917725
山水间羊羯子火锅(洋桥店) 分店,/shop/511058,511058,火锅,丰台区马家堡东路55号洋桥政洋大厦1-2楼 67538962,羊蝎子 婚宴酒店 洋桥/木樨园,羊蝎子火锅 油豆皮 揪面片儿,70,7.6,7.4,6.4,706,116.39296,39.861862
便宜坊烤鸭店(哈德门店) 分店,/shop/4077040,4077040,北京菜,东城区崇文门外大街16号便宜坊大厦4层 67112244,烤鸭 婚宴酒店 崇文门,烤鸭 干烧鸭四宝 芥末鸭掌,125,8.5,8.4,8.1,706,116.42556,39.904984
将太无二(西直门凯德餐厅) 分店,/shop/8074790,8074790,日本,西城区西直门外大街1号凯德MALL六层 58302069,日本料理 西直门/动物园,三文鱼 秋天的童话 北极贝,123,8.9,8.8,8.5,705,116.35896,39.947514
胡椒厨房(朝阳大悦城店) 分店,/shop/4105165,4105165,西餐,朝阳区朝阳北路101号朝阳大悦城8楼 85528889,西式简餐 十里堡,胡椒牛肉饭 霜降牛排 肋眼牛排,44,8,7.8,8,705,116.52751,39.929585
北平楼(牡丹园店) 分店,/shop/513604,513604,北京菜,海淀区牡丹园西里16号 82082197,家常菜 婚宴酒店 北太平庄,灌肠 烤鸭 爆肚,59,8,7.7,8,705,116.376884,39.98548
京味楼(魏公村店) 分店,/shop/2686921,2686921,北京菜,海淀区中关村南大街甲12号寰太大厦1楼 62109388,家常菜 魏公村,烤鸭 爆肚 豌豆黄,78,7.9,8.3,8,702,116.33017,39.965305
汉丽轩烤肉超市(洋桥店) 分店,/shop/2014615,2014615,自助餐,丰台区马家堡东路71号立业大厦1楼 51165187,自助餐 韩国料理 洋桥/木樨园,培根 五花肉 牛肉,44,6.4,5.7,6.3,702,116.39276,39.85814
小渔山,/shop/2062852,2062852,川菜 海鲜,东城区东直门内大街195号 64019899,川菜 海鲜 东直门,麻辣小龙虾 烤鱼 牛蛙,82,7.9,7.4,7.3,700,116.42823,39.947308
赛百味(双榆树店) 分店,/shop/510924,510924,西餐,海淀区科学院南路44号双榆树华星影剧院1楼西侧 82110489,西式简餐 双榆树,金枪鱼三明治 意大利经典 牛肉丸三明治,25,7.9,7.4,7.3,700,116.332344,39.973724
干锅传奇,/shop/4173891,4173891,川菜 贵州菜,石景山区鲁谷路台湾街2号 68647698,川菜 贵州菜 鲁谷,干锅鸡 苗岭酸汤鱼 干锅牛蛙,58,8.5,8.3,8.5,700,116.24466,39.909904
杏园餐厅,/shop/509611,509611,小吃快餐,西城区西四北大街24号 66168417,粉面馆 西四,刀削面 炖肉刀削面 干炸丸子,25,8.3,6.4,6.8,699,116.37972,39.9376
小肥羊(永定路店) 分店,/shop/509662,509662,火锅,海淀区永定路21号院综合楼 68171369,其他火锅 五棵松,滋补鸳鸯锅 羊肉 宽粉,73,8.1,7.8,7.1,699,116.269714,39.92602
乐蛙蛙(远大路店) 分店,/shop/3633811,3633811,川菜,海淀区远大路1号金源购物中心5楼 88865613,川菜 远大路,金牌馋嘴蛙 碳烤蛙 干烧蛙,70,8.7,8.2,8.3,698,116.295456,39.966007
赛百味(崇光百货店) 分店,/shop/2363917,2363917,西餐,西城区宣武门外大街8号sogo庄胜崇光百货新馆B1楼 63100167,西式简餐 宣武门,金枪鱼三明治 意大利经典 照烧鸡肉三明治,20,9.1,8.4,8.8,696,116.38159,39.902348
便宜坊烤鸭店(金泉美食宫店) 分店,/shop/5213409,5213409,北京菜,朝阳区北苑路大屯北路312号金泉美食宫3楼 84855865,烤鸭 婚宴酒店 亚运村,烤鸭 椒盐鸭架 花香烤鸭,91,8.3,8.4,8.3,695,116.41984,40.01252
水木锦堂港式火锅,/shop/2190160,2190160,火锅,海淀区五道口清华科技园D座1楼 82151999,其他火锅 婚宴酒店 五道口,海鲜丸三拼 羊肉卷 香菇虾滑,80,7.4,8.6,7.7,694,116.337265,39.998775
火齐潮汕砂锅粥(鼓楼一店) 分店,/shop/5226382,5226382,小吃快餐,东城区鼓楼东大街225号 84027556,粥店 地安门,干贝虾蟹粥 咸菜 流沙包,63,9,7.9,8.2,694,116.40592,39.947277
华天峨嵋酒家(牡丹园店) 分店,/shop/4291152,4291152,川菜,海淀区花园东路11号泰兴大厦102室 57625266,川菜 婚宴酒店 北太平庄,宫保鸡丁 鸡丝凉面 峨嵋豆腐,71,9,8.5,8.7,694,116.37528,39.986187
金百万烤鸭店(垡头店) 分店,/shop/3338620,3338620,北京菜,朝阳区化工路垡头桥商业街9号楼 67389661,烤鸭 婚宴酒店 十八里店,精品烤鸭 烤鸭 水煮鱼,59,8.1,8.3,8.4,692,116.52049,39.874916
东方君悦大酒店长安壹号,/shop/507801,507801,北京菜,东城区东长安街甲1号东方君悦大酒店1楼 65109608,烤鸭 王府井/东单,烤鸭 芝麻菠菜 香煎鸭肝,321,8.5,8.5,8.3,692,116.42094,39.916
板扎板铁板烧,/shop/2972248,2972248,小吃快餐,西城区西单北大街甲131号西单大悦城8楼 59716077,烧烤 西单,蛋包饭 牛排 鱿鱼,77,8.4,8.1,8.7,692,116.38,39.9169
海底捞火锅(枫蓝国际店) 分店,/shop/5467662,5467662,火锅,西城区西直门北大街32号枫蓝国际购物中心3楼 62269512,其他火锅 西直门/动物园,虾滑 滑牛肉 捞面,92,9.3,9.1,9.5,691,116.36258,39.95895
刘宅食府,/shop/515467,515467,北京菜,东城区美术馆东街蒋家大院胡同8号 64005912,家常菜 东四,茄子肉卷 麻豆腐 灌肠,72,7.4,7.6,7.1,689,116.4166,39.93248
新沸腾鱼乡(朝阳门店) 分店,/shop/4527051,4527051,川菜,朝阳区朝阳门外大街19号华普国际大厦3楼 65803368,川菜 朝外大街,水煮鱼 馋嘴蛙 毛血旺,92,9,8.8,8.8,688,116.445045,39.93054
十全舫小吃城,/shop/1973863,1973863,海鲜,丰台区石榴庄西街232号京深海鲜市场内 51228516,海鲜 刘家窑,扇贝 螃蟹 皮皮虾,85,7.2,4.5,5.1,688,116.42174,39.847607
辣婆婆(金源店) 分店,/shop/3344563,3344563,川菜,海淀区远大路1号金源新燕莎5楼16号 88891336,川菜 远大路,水煮鱼 毛血旺 香辣虾,81,7.9,8.1,7.7,688,116.29419,39.96396
汉斯特自助烤肉(展览馆路店) 分店,/shop/2291398,2291398,自助餐,西城区展览馆路3号 68338318,韩国料理 自助餐 阜成门,五花肉 培根 鱿鱼,48,6.9,6.5,6.8,687,116.35021,39.93596
三元梅园(鼓楼西大街店) 分店,/shop/513776,513776,小吃快餐,西城区鼓楼西大街75号 64045361-3015,老北京小吃 什刹海 地安门,双皮奶 原味奶酪 杏仁豆腐,17,8.1,7.2,7.2,686,116.396255,39.949413
烤肉刘 分店,/shop/3234118,3234118,小吃快餐,西城区虎坊桥腊竹胡同80号 52464623,烧烤 虎坊桥,烤羊肉 烤牛肉 烤牛舌,69,8.3,5.1,6.4,686,116.39205,39.894238
凤爪传奇,/shop/3676030,3676030,小吃快餐,东城区方家胡同46号 64008388,烧烤 安定门 东直门,凤爪 疙瘩汤 鸡翅,47,7.9,7.6,7.6,686,116.417694,39.950188
东方君悦大酒店凯菲厅,/shop/512150,512150,自助餐,东城区东长安街1号东方君悦大酒店2楼 85181234转3628,自助餐 西餐 王府井/东单,甜品 螃蟹 海鲜,286,8.2,8.4,8.5,686,116.42094,39.916
小肥羊(八角南路店) 分店,/shop/510625,510625,火锅,石景山区八角南路 68831912,其他火锅 婚宴酒店 古城/八角,涮羊肉 羔羊肉 宽粉,74,8.1,7.9,7.8,685,116.20597,39.914482
珍巷福地四合院菜馆,/shop/2309977,2309977,北京菜,西城区文华胡同51号 66016049,家常菜 西单,乡巴佬茄子 山药排骨汤 小炒黄牛肉,50,8.5,7.9,8.7,684,116.371216,39.910847
渝乡人家(和平里店) 分店,/shop/509498,509498,川菜,东城区和平里东街六区22号 84220807,川菜 和平里 安贞,水煮鱼 川北凉粉 宫保鸡丁,61,8.1,7.9,7.5,684,116.43192,39.955738
新侨三宝乐西餐厅,/shop/510010,510010,自助餐,东城区崇文门西大街1号新侨饭店1楼 65133366-1771,自助餐 其他西餐 崇文门,罐焖牛肉 奶油烤杂拌 焗扇贝,106,7.4,7.5,7.2,684,116.42337,39.90766
拿渡麻辣香锅(新光店) 分店,/shop/2420146,2420146,川菜,朝阳区建国路87号新光天地B1楼B1043号 ,香锅 大望路,金针菇 青笋 午餐肉,63,8,6.7,6.3,682,116.48489,39.915466
呷哺呷哺(西单大悦城店) 分店,/shop/5140886,5140886,火锅,西城区西单北大街131号西单大悦城B2楼 ,其他火锅 西单,麻酱 蔬菜拼盘 肥牛,42,8.9,8.3,8.6,681,116.37943,39.917007
东来顺饭庄(西直门店) 分店,/shop/2002819,2002819,火锅,西城区西直门内南大街2号成铭大厦D座3楼 51901730,涮羊肉 婚宴酒店 西直门/动物园,涮羊肉 糖蒜 烧饼,96,7.8,7.8,7.4,681,116.36377,39.945324
独道牛板筋火锅(地安门店) 分店,/shop/4232847,4232847,火锅,西城区地安门内大街黄化门街41号 64068422,其他火锅 地安门,牛板筋火锅 泡饼 宽粉,61,8.7,7.7,8.4,680,116.40476,39.936905
李老爹(宣武门店) 分店,/shop/510541,510541,川菜,西城区宣武门外大街8号庄胜崇光SOGO百货对面 63167536,香锅 婚宴酒店 宣武门,香辣蟹 香辣虾 火锅,93,7.7,7.7,7,679,116.38166,39.903564
全聚德烤鸭店(玉泉路店) 分店,/shop/510671,510671,北京菜,海淀区复兴路44号 68276551,烤鸭 婚宴酒店 五棵松,烤鸭 盐水鸭肝 芥末鸭掌,107,7.3,7.2,7,677,116.26083,39.913086
俏江南(盈科中心店) 分店,/shop/508235,508235,川菜,朝阳区工体北路甲2号盈科群楼3层 65393502,川菜 婚宴酒店 三里屯,江石滚肥牛 水煮鱼 麻酱油麦菜,129,8.1,8.8,8.6,677,116.46472,39.93858
汉舍中国菜馆,/shop/3500047,3500047,川菜,朝阳区朝阳门外大街甲6号万通中心D座B1楼 59071625,川菜 朝外大街 国贸,黑椒牛仔粒 现制熏鲳鱼 金丝柠香虾球,116,9,9.2,8.9,676,116.46384,39.925453
比格比萨(安贞店) 分店,/shop/2213263,2213263,自助餐,朝阳区安华西里甲1号中国木偶剧院2楼西侧 64299116,比萨 自助餐 安贞,鸡翅 比萨 蛋挞,53,7,7.3,7.1,676,116.408088,39.974495
邢记肉夹馍(北大地商场店) 分店,/shop/1970905,1970905,小吃快餐,丰台区西四环南路66-1号北大地商场北路口处 63836889,其他小吃 北大地,肉夹馍 肉加馍 加鸡蛋,5,8.6,6.6,7.7,674,116.28986,39.8633
汉丽轩烤肉超市(学清路店) 分店,/shop/4170719,4170719,自助餐,海淀区学清路41号裕京大厦2楼 82837757,自助餐 韩国料理 五道口,培根 五花肉 烤肉,44,6,5.4,5.8,674,116.35859,40.011143
金疆西域食府(北辰东路店),/shop/571590,571590,新疆菜,朝阳区北辰东路四区411号底商 64862555,新疆菜 亚运村,羊肉串 大盘鸡 烤羊腿,96,8.1,8.1,7.7,673,116.40729,40.009335
天津百饺园(方庄店) 分店,/shop/512896,512896,小吃快餐,丰台区南三环东路芳群园四区21号楼 67608999,饺子 方庄,猪肉三鲜 鲅鱼饺子 鲜虾饺,61,8.1,7.7,7.3,671,116.43655,39.864872
萨莉亚(朝阳大悦城店) 分店,/shop/4060387,4060387,西餐,朝阳区朝阳北路101号朝阳大悦城8楼6号 85521262,西式简餐 十里堡,金枪鱼沙拉 意面 披萨,39,7.8,7.8,7.8,669,116.52345,39.929817
串盅,/shop/2230156,2230156,小吃快餐,西城区旧鼓楼大街大黑虎胡同1号 64028035,烧烤 什刹海 地安门,烤鸡翅 烤培根 土豆泥,54,7.8,6.6,7.2,668,116.4002,39.94891
太熟悉家常菜(右安门店) 分店,/shop/515450,515450,北京菜,丰台区右安门外大街开阳里1区4号楼右外大厦1楼 63572696,家常菜 婚宴酒店 开阳里,水煮鱼 烤鸭 宫爆鸡丁,61,7.3,7.8,7.2,666,116.37118,39.872936
呷哺呷哺(王府井百货大楼店) 分店,/shop/3491896,3491896,火锅,东城区王府井大街251-253号王府井百货大楼7楼 ,其他火锅 王府井/东单,麻酱 蔬菜拼盘 豆皮,41,8.2,7.8,8,664,116.41739,39.92014
中央电视塔空中观景旋转餐厅,/shop/2474674,2474674,自助餐,海淀区西三环中路11号中央电视塔内 68475552,自助餐 婚宴酒店 航天桥,三文鱼 龙虾 奶油蘑菇汤,257,6.9,8.7,8,663,116.31278,39.925625
赛百味(新世界店) 分店,/shop/514996,514996,西餐,东城区崇文门外大街3-5号新世界百货青春馆B1楼溜冰场旁 67089419,西式简餐 崇文门,金枪鱼三明治 意大利经典 培根三明治,22,8.5,7.9,7.9,663,116.42452,39.904358
郭林家常菜(中关村店) 分店,/shop/1960471,1960471,北京菜,海淀区中关村南路甲2号 62622557,家常菜 婚宴酒店 中关村,宫爆鸡丁 烤鸭 鱼香肉丝,52,6.6,6.5,6.3,663,116.329956,39.98656
道乐日本料理(中关村店) 分店 (暂停营业),/shop/2632741,2632741,日本,海淀区中关村大街15号中关村广场步行街 51721653,日本料理 日式自助 中关村,三文鱼 烤鳗鱼 北极贝,163,7.3,7.6,6.8,663,116.31973,39.98742
便宜坊(五彩城店) 分店,/shop/5347976,5347976,北京菜,海淀区清河中街68号华润五彩城购物中心4楼 82816889,烤鸭 清河 上地,烤鸭 盐水鸭肝 极品毛血旺,100,8.4,8.7,8.3,663,116.33959,40.03634
满朋轩餐厅,/shop/512427,512427,火锅,东城区桃园东里15号 87287342,羊蝎子 天坛,羊蝎子 抻面片 麻豆腐,65,9,7.8,8.2,662,116.41177,39.878033
金山城(双安总店) 分店,/shop/508101,508101,火锅,海淀区北三环西路34号 62168357,其他火锅 双榆树,鸳鸯火锅 羊肉 午餐肉,71,8.1,7.8,7.9,659,116.333984,39.972603
远通维景维多利亚咖啡厅,/shop/2750830,2750830,自助餐,西城区平安里西大街30号楼远通维景国际大酒店3楼 66256619,自助餐 婚宴酒店 阜成门,黄油大虾 三文鱼 牛排,122,6.6,8.1,7.7,658,116.363335,39.937073
王胖子驴肉火烧(护国寺店) 分店,/shop/2692357,2692357,小吃快餐,西城区护国寺街113号 83225292,其他小吃 新街口,驴肉火烧 驴杂汤 小米粥,18,8.7,7.3,7.4,658,116.38052,39.94123
鑫巴蜀水煮鱼川菜馆(大兴店) 分店,/shop/513185,513185,川菜,大兴区兴丰街75号 69265333,川菜 婚宴酒店 黄村,水煮鱼 宫保鸡丁 毛血旺,52,8.4,7.1,7.2,657,116.34589,39.73818
王府半岛酒店JING餐厅,/shop/511957,511957,自助餐 海鲜,东城区王府井金鱼胡同8号王府半岛酒店B1楼 65106714,自助餐 其他西餐 王府井/东单,海鲜 甜品 龙虾,268,8.4,9,9,657,116.42283,39.921207
便宜坊烤鸭店(航天桥店) 分店,/shop/580230,580230,北京菜,海淀区阜成路101号永兴花园饭店内 88146066,烤鸭 婚宴酒店 航天桥,烤鸭 芥末鸭掌 干烧鸭四宝,117,7.6,7.6,6.7,657,116.293236,39.93148
真功夫(数码大厦店) 分店,/shop/1935307,1935307,小吃快餐,海淀区中关村南大街2号数码大厦A座1楼 51627709,快餐/简餐 双榆树,原盅蒸饭 排骨套餐 香菇鸡腿饭,27,6.9,6.7,6.9,656,116.3302,39.97181
山城辣妹子重庆火锅(甘露园店) 分店,/shop/513595,513595,火锅,朝阳区甘露园南里一区11号楼 85779091,重庆火锅 十里堡,麻团 泡椒凤爪 绿豆汤,72,8.3,7.9,8,656,116.519554,39.922153
新沸腾鱼乡(蓝色港湾店) 分店,/shop/2670223,2670223,川菜,朝阳区朝阳公园路6号蓝色港湾国际商区餐饮街中段 59056321,川菜 亮马桥/三元桥,水煮鱼 毛血旺 馋嘴蛙,107,7.7,7.6,6.7,655,116.48247,39.955795
锦芳小吃(磁器口店) 分店,/shop/2236198,2236198,小吃快餐,东城区磁器口大都市街南一楼大中电器1楼 67169788,老北京小吃 崇文门,奶油炸糕 面茶 元宵,16,8.3,7.1,7.2,655,116.42438,39.898624
串府,/shop/3038050,3038050,小吃快餐,东城区大佛寺东街28号 64220055,烧烤 东四,鸡翅 弓后筋 土豆泥,69,8.1,8.3,7.9,655,116.41733,39.933823
大鸭梨烤鸭店(大慧寺店) 分店,/shop/510314,510314,北京菜,海淀区大慧寺路18号 62189772,烤鸭 婚宴酒店 北下关,烤鸭 家常菜 香辣土豆丝,56,7.9,8,7.8,653,116.33881,39.95752
大鸭梨烤鸭店(航天桥店) 分店,/shop/2294110,2294110,北京菜,海淀区阜成路北三街81号 68988117,烤鸭 婚宴酒店 航天桥,烤鸭 蓝莓山药 水煮鱼,60,7.6,7.7,7,652,116.323364,39.930923
大鸭梨烤鸭店(回龙观店) 分店,/shop/2119834,2119834,北京菜,昌平区育知东路回龙观龙腾苑六区10号楼 81732276,烤鸭 婚宴酒店 回龙观,烤鸭 大拌菜 水煮鱼,60,7.9,8,7.6,651,116.340866,40.079826
中国大饭店咖啡苑,/shop/508159,508159,自助餐,朝阳区建国门外大街1号中国大饭店2楼大堂 65052266,自助餐 婚宴酒店 国贸 建外大街,甜点 三文鱼 生蚝,310,8.4,8.9,8.8,650,116.46561,39.915623
渝乡人家(三元桥店) 分店,/shop/2251132,2251132,川菜,朝阳区东三环北路丙2号天元港中心B座3楼 84417068,川菜 亮马桥/三元桥,水煮鱼 毛血旺 夫妻肺片,76,8,8.2,8.1,649,116.466194,39.961514
全聚德烤鸭店(什刹海店) 分店,/shop/2267545,2267545,北京菜,西城区西大街57号荷花市场内 66171570,烤鸭 婚宴酒店 什刹海,烤鸭 盐水鸭肝 火燎鸭心,151,8.3,8.4,8.3,649,116.39828,39.94025
九头鹰酒家(西外店) 分店,/shop/512966,512966,湖北菜,西城区西直门外大街141号 68353919,湖北菜 西直门/动物园,藕炖排骨 热干面 珍珠元子,49,8.3,7.7,8.2,649,116.34131,39.944153
红鼻子米粉,/shop/510398,510398,小吃快餐,西城区广安门外北滨河路甲1号 63438367,粉面馆 广外大街,卤菜粉 酸辣米粉 酸笋,40,7.9,6,6.3,648,116.35473,39.89732
一味一诚烤全鱼(北新桥店) 分店 (暂停营业),/shop/3544585,3544585,川菜,东城区东四北大街76-3号 84036950,烤鱼 东四 东直门,烤鱼 香辣烤鱼 豆豉烤鱼,53,8.3,7.3,8,646,116.42362,39.943737
华天新川面馆(缸瓦市店) 分店,/shop/2204812,2204812,小吃快餐,西城区西单北大街甲1号 66179838,粉面馆 西单,麻辣凉面 凉面 担担面,14,8.1,7.1,7.4,646,116.38006,39.92464
兄弟川菜(回龙观店) 分店,/shop/1921426,1921426,川菜,昌平区育知西路回龙观风雅园三区3号楼 81710745,川菜 回龙观,水煮鱼 毛血旺 泉水牛蛙,58,8.3,8,8,645,116.328926,40.085636
川嫂麻辣烫,/shop/512635,512635,小吃快餐,西城区新街口南大街大帽胡同2号 66112286,麻辣烫 地安门 什刹海,麻辣烫 热干面 酸辣粉,26,7.7,4.7,5.6,644,116.37861,39.94174
小六汤包(星火西路店) 分店,/shop/5455263,5455263,小吃快餐 北京菜,朝阳区星火西路17号底商 56213158,包子 家常菜 朝阳公园/团结湖,虾肉汤包 小六黄桂粥 汤包,40,8.4,8.4,9,643,116.5075,39.945812
鼎鼎香(新光天地店) 分店,/shop/2193142,2193142,火锅,朝阳区建国路87号新光天地6楼D6006号 65305997,其他火锅 大望路,烧饼 麻酱小料 肉骨茶锅底,192,8.2,8.9,8.3,642,116.48489,39.91547
水彩私家馆,/shop/2343661,2343661,川菜,西城区大秤钩胡同9号 66015727,烤鱼 西单,香辣烤鱼 刺身木耳 豆豉烤鱼,71,8,8.1,7.6,640,116.38364,39.91624
四川仁火锅(交大店) 分店,/shop/5655853,5655853,火锅,海淀区交大东路25号佰金KTV 3楼 82163153,其他火锅 北下关 西直门/动物园,嫩牛肉 毛肚 虾滑,76,8.9,9,9,639,116.3547,39.95594
巴渝兄弟川菜(鼓楼店) 分店,/shop/514131,514131,川菜,东城区鼓楼东大街121号 64056681,川菜 安定门,泉水牛蛙 宫保鸡丁 毛血旺,61,8.2,7.1,7.1,639,116.40925,39.947308
乙十六(地坛店) 分店,/shop/1898398,1898398,北京菜,东城区和平里中街乙16号 64281188-106,粤菜 婚宴酒店 和平里,鹅肝 海虾 佛跳墙,486,8.2,9.5,9,637,116.418015,39.962975
芦月轩(方庄店) 分店,/shop/1898506,1898506,火锅,丰台区刘家窑横七条16号院3号楼 67632828,羊蝎子 刘家窑,羊蝎子 炸腐竹 面片,66,8.4,7.7,7.7,637,116.43039,39.862457
